ticket_id,customer_id,category,status,created_at,resolved_at,churn_risk
4426,3425,Account,Open,2024-03-08 06:21:09.923013,2024-07-25 15:11:26.320925,0.0
4427,8231,Product Issue,In Progress,2024-02-24 06:03:28.236076,2024-05-07 11:11:09.367414,0.25
4428,7063,Account,Open,2024-06-04 06:14:12.641883,2024-06-14 15:54:34.433430,0.25
4429,8427,Other,Open,2024-03-27 16:30:04.954075,2024-06-26 21:48:10.458882,0.25
4430,4255,Shipping,Open,2024-01-18 15:24:24.949908,,0.0
4431,5814,Account,In Progress,2024-04-21 21:50:53.316432,2024-08-03 07:19:37.416451,0.25
4432,5213,Shipping,In Progress,2024-09-17 21:42:45.548986,2024-08-09 18:21:30.536149,0.0
4433,1224,Shipping,Open,2024-07-01 17:50:40.529784,2024-10-14 12:38:00.075278,0.0
4434,3878,Return,Closed,2024-06-06 00:46:55.424377,2024-05-31 23:08:28.947431,0.0
4435,7196,Product Issue,In Progress,2024-02-03 13:43:14.880942,2024-09-27 22:50:30.362265,0.0
4436,2130,Shipping,Closed,2024-01-18 00:04:42.996513,2024-04-27 03:59:09.084904,0.0
4437,7119,Shipping,In Progress,2024-05-17 12:15:36.283964,2024-07-18 09:11:18.144285,0.0
4438,2958,Account,Open,2024-08-24 05:30:13.760903,,0.0
4439,9036,Return,Open,2024-06-17 18:15:49.138987,2024-07-06 08:03:02.110133,0.0
4440,4483,Return,Open,2024-08-28 06:09:23.094149,2024-07-23 11:54:08.305205,0.25
4441,1975,Return,Closed,2024-07-15 05:53:32.784694,2024-03-11 07:42:45.004108,0.0
4442,4903,Shipping,Closed,2024-08-12 13:57:40.855150,2024-09-26 20:18:05.754401,0.0
4443,1823,Account,In Progress,2024-10-10 00:02:24.349682,,0.0
4444,3709,Return,In Progress,2024-03-29 22:52:37.208925,2024-07-04 19:21:02.163810,0.0
4445,5954,Shipping,Open,2024-02-02 23:00:25.711824,2024-07-22 21:04:50.354262,0.25
4446,6612,Other,Closed,2024-10-18 17:12:19.316966,2024-03-26 09:55:40.173512,0.0
4447,2803,Account,Open,2024-07-03 19:03:37.403211,2024-07-04 20:06:28.350539,0.25
4448,6112,Product Issue,Open,2024-01-31 10:39:13.141504,2024-05-31 05:42:57.421417,0.0
4449,3247,Shipping,In Progress,2024-07-18 09:35:50.260284,,0.0
4450,7365,Shipping,Open,2024-07-20 14:40:35.321442,,0.5
4451,7765,Return,Closed,2024-06-15 22:05:55.944415,2024-06-28 22:07:37.165662,0.0
4452,3911,Shipping,In Progress,2024-04-06 10:24:07.548110,2024-10-27 14:04:46.539830,0.0
4453,8673,Other,Open,2024-01-22 01:01:54.924815,,0.0
4454,5328,Return,Open,2024-08-05 03:48:58.446135,2024-09-19 15:57:00.730230,0.25
4455,267,Product Issue,In Progress,2024-01-20 11:05:03.022666,2024-08-02 15:48:07.635817,0.5
4456,2686,Shipping,Closed,2024-08-16 05:01:54.595454,2024-05-22 15:19:17.908517,0.25
4457,2089,Account,Closed,2024-05-27 01:59:28.651267,2024-07-23 08:48:41.989475,0.25
4458,656,Other,In Progress,2024-03-09 13:54:08.843482,2024-10-11 07:06:46.048128,0.5
4459,28,Account,Open,2024-01-17 10:43:06.570514,,0.25
4460,5305,Return,Closed,2024-08-30 10:52:17.388936,2024-08-07 16:46:49.613757,0.0
4461,1177,Other,In Progress,2024-03-15 12:44:22.607970,2024-07-01 11:20:10.366190,0.0
4462,2061,Shipping,In Progress,2024-04-22 14:16:40.584557,2024-02-01 09:20:39.659658,0.0
4463,1191,Shipping,Open,2024-02-15 17:25:45.772667,2024-10-07 04:10:52.159860,0.0
4464,9040,Product Issue,In Progress,2024-08-05 21:42:52.878116,2024-03-14 06:00:11.589249,0.0
4465,4218,Account,In Progress,2024-07-10 20:10:44.236065,2024-01-25 22:43:22.488386,0.0
4466,4331,Product Issue,In Progress,2024-03-16 16:26:37.849483,2024-04-08 12:01:22.408690,0.0
4467,3591,Return,Open,2024-03-20 05:13:38.392776,2024-09-06 04:42:50.897566,0.0
4468,102,Account,Closed,2024-10-24 17:13:37.944222,,0.25
4469,2842,Product Issue,Closed,2024-09-09 11:45:51.249034,,0.0
4470,2442,Return,Closed,2024-03-27 17:23:33.474440,2024-06-19 20:15:53.391153,0.0
4471,8257,Shipping,In Progress,2024-04-27 20:11:36.935758,2024-08-08 14:56:39.189644,0.0
4472,1090,Return,Closed,2024-10-03 12:32:07.834681,2024-04-09 11:49:44.777186,0.0
4473,9794,Shipping,Open,2024-09-28 04:04:10.713857,,0.0
4474,7244,Account,Closed,2024-08-06 02:41:56.246232,2024-10-07 11:41:58.642832,0.0
4475,2083,Shipping,Closed,2024-10-18 12:25:07.067347,2024-08-22 19:44:38.438831,0.0
4476,3156,Return,Open,2024-09-11 09:56:56.160371,2024-05-07 09:27:21.810127,0.0
4477,7904,Shipping,Closed,2024-09-06 20:41:08.097161,2024-01-31 08:03:03.566189,0.5
4478,3594,Shipping,In Progress,2024-02-26 11:45:04.283464,2024-10-13 12:09:39.729717,0.0
4479,903,Shipping,Open,2024-04-06 09:41:23.172721,,0.0
4480,2500,Other,Closed,2024-04-08 01:49:36.022501,2024-05-10 12:17:35.616285,0.0
4481,5749,Account,In Progress,2024-05-23 02:28:09.868319,2024-01-28 21:06:48.743050,0.0
4482,1822,Product Issue,In Progress,2024-03-29 17:20:40.724978,2024-04-15 22:46:30.830021,0.0
4483,1019,Product Issue,Open,2024-07-12 09:46:24.487185,2024-01-07 13:31:01.717374,0.0
4484,3146,Return,Open,2024-04-08 20:03:32.690714,2024-06-07 03:59:57.898706,0.25
4485,9064,Product Issue,Closed,2024-05-06 10:23:23.567248,,0.0
4486,8387,Shipping,In Progress,2024-10-05 13:58:34.187534,2024-02-13 03:14:50.926123,0.0
4487,8957,Shipping,Closed,2024-08-16 05:23:50.188207,2024-09-04 02:44:10.069826,0.0
4488,7885,Other,Open,2024-07-26 03:45:38.946872,,0.0
4489,1510,Return,Open,2024-05-16 19:04:07.613016,2024-05-05 20:16:50.251691,0.0
4490,4511,Other,Closed,2024-06-29 04:34:07.452830,2024-06-06 16:25:07.999474,0.0
4491,110,Shipping,Open,2024-02-29 19:25:16.744060,2024-03-31 10:59:31.654909,0.0
4492,12,Return,Closed,2024-04-30 18:58:10.065047,2024-05-11 02:43:15.785131,0.0
4493,5171,Shipping,Open,2024-04-27 20:47:40.392732,2024-08-26 03:26:27.859121,0.0
4494,3005,Product Issue,Closed,2024-04-14 18:58:42.631216,,0.25
4495,7558,Return,In Progress,2024-05-08 08:03:12.700093,2024-09-16 00:41:46.319116,0.0
4496,2289,Account,Open,2024-06-13 04:21:25.735005,,0.0
4497,7598,Account,In Progress,2024-02-25 04:58:52.169914,,0.5
4498,8140,Other,Open,2024-04-18 02:15:00.335335,2024-04-12 12:38:55.276238,0.0
4499,3435,Return,Closed,2024-06-25 12:09:21.843113,2024-10-21 23:36:43.719355,0.25
4500,9546,Shipping,In Progress,2024-05-18 03:52:58.280178,2024-03-07 20:15:17.689597,0.25
4501,1693,Account,Closed,2024-06-16 21:41:58.358819,,0.0
4502,3110,Product Issue,In Progress,2024-07-02 11:14:34.945567,,0.25
4503,1818,Product Issue,Open,2024-01-08 03:34:47.901531,,0.0
4504,6584,Product Issue,In Progress,2024-08-15 05:31:02.609635,2024-10-22 14:10:29.596116,0.25
4505,958,Return,Closed,2024-10-13 10:58:09.751223,2024-04-09 22:35:03.097011,0.25
4506,8866,Other,Closed,2024-10-16 06:05:28.822370,2024-01-05 07:57:14.958832,0.5
4507,4884,Other,In Progress,2024-03-16 17:56:00.391680,2024-05-26 12:50:12.230843,0.0
4508,9745,Account,Open,2024-01-02 07:10:56.546385,2024-07-09 22:08:10.389975,0.25
4509,5112,Return,In Progress,2024-04-20 12:54:09.324287,2024-08-26 16:02:48.827673,0.0
4510,6343,Product Issue,Closed,2024-06-22 03:05:36.272669,,0.0
4511,8724,Account,Closed,2024-08-25 10:28:04.852756,2024-08-28 06:08:49.665282,0.25
4512,3460,Return,Closed,2024-01-22 22:16:51.899887,,0.0
4513,4510,Product Issue,In Progress,2024-10-18 03:33:49.259637,2024-08-02 07:40:18.176414,0.0
4514,9725,Shipping,Open,2024-05-15 10:50:59.602050,2024-03-16 03:00:59.879658,0.0
4515,1114,Product Issue,In Progress,2024-09-30 05:52:18.837101,,0.25
4516,2534,Product Issue,In Progress,2024-10-20 22:22:28.928071,2024-08-10 12:28:18.098246,0.25
4517,1247,Account,Closed,2024-04-18 23:06:59.517999,2024-07-20 21:59:26.851722,0.25
4518,3305,Other,Open,2024-05-20 21:54:11.567765,2024-05-31 06:00:25.693794,0.0
4519,4873,Account,Closed,2024-02-02 23:34:22.473121,2024-05-24 15:28:44.395000,0.0
4520,8136,Other,Open,2024-04-11 20:02:20.746673,2024-10-04 04:18:38.969573,0.5
4521,3252,Other,Closed,2024-09-19 19:54:05.204767,2024-09-14 23:21:30.432883,0.0
4522,7009,Shipping,Open,2024-09-11 21:19:29.473222,2024-03-04 07:31:23.213620,0.0
4523,8810,Other,Open,2024-03-12 01:02:41.513475,,0.25
4524,1101,Shipping,In Progress,2024-06-17 03:08:21.858031,2024-08-22 13:36:21.416348,0.0
4525,9594,Account,Closed,2024-01-16 12:30:20.252784,,0.0
4526,8175,Account,In Progress,2024-08-29 20:51:10.588188,2024-01-06 12:51:09.762949,0.25
4527,6947,Account,Open,2024-03-23 03:50:37.310669,2024-05-12 16:44:36.435213,0.5
4528,7952,Other,Closed,2024-01-16 03:26:21.490826,2024-05-29 12:09:01.724911,0.0
4529,9458,Other,Closed,2024-07-19 03:23:09.884624,2024-06-28 19:51:02.174973,0.0
4530,968,Shipping,Closed,2024-10-01 00:02:03.865260,,0.0
4531,7319,Other,Closed,2024-07-15 04:57:34.045437,2024-02-28 05:06:55.606760,0.25
4532,5792,Product Issue,Open,2024-09-03 22:08:19.851125,2024-08-06 22:24:37.264992,0.25
4533,9486,Shipping,Closed,2024-03-29 13:25:53.774037,,0.0
4534,5839,Product Issue,Closed,2024-09-30 05:47:55.486649,,0.0
4535,7914,Product Issue,Open,2024-02-03 09:39:12.884251,2024-01-28 05:56:58.063420,0.25
4536,1341,Shipping,Open,2024-07-24 10:33:52.687257,2024-05-27 05:50:03.043293,0.25
4537,9199,Account,In Progress,2024-02-21 05:06:18.442018,2024-09-28 23:21:37.578282,0.0
4538,8416,Other,In Progress,2024-08-13 18:21:13.809942,2024-03-25 07:23:15.193304,0.75
4539,7255,Account,Open,2024-05-29 07:03:29.023677,,0.0
4540,7936,Product Issue,In Progress,2024-03-09 20:23:06.302562,2024-01-14 02:44:32.586301,0.25
4541,1434,Product Issue,Closed,2024-05-24 03:55:03.917880,,0.0
4542,988,Account,Closed,2024-05-07 13:19:12.556424,2024-05-05 04:09:32.605254,0.25
4543,216,Product Issue,In Progress,2024-05-20 13:05:13.451625,2024-08-24 06:49:17.351677,0.0
4544,4068,Product Issue,Closed,2024-01-30 01:24:47.969604,,0.0
4545,5393,Other,In Progress,2024-01-31 13:10:19.354378,2024-06-29 19:02:00.948549,0.25
4546,7830,Product Issue,In Progress,2024-04-02 14:49:51.051771,2024-08-24 01:51:52.086493,0.25
4547,7635,Return,Open,2024-05-20 09:49:19.817483,2024-07-23 20:12:33.174189,0.0
4548,9111,Shipping,Closed,2024-05-27 11:02:20.456567,2024-05-25 17:47:18.896562,0.5
4549,4590,Return,Closed,2024-08-27 01:50:37.395861,,0.0
4550,1919,Shipping,Closed,2024-04-12 09:32:37.395196,2024-08-13 17:10:33.189091,0.0
4551,833,Account,Open,2024-01-21 04:51:39.698775,2024-03-11 06:10:09.590166,0.25
4552,2633,Product Issue,Closed,2024-07-05 02:02:56.281016,2024-09-23 18:18:57.379950,0.25
4553,1136,Account,In Progress,2024-06-20 17:12:34.760355,,0.25
4554,2723,Shipping,Closed,2024-01-15 00:28:26.950428,,0.5
4555,7297,Return,In Progress,2024-04-24 19:05:48.253973,2024-07-24 13:32:36.529761,0.25
4556,449,Account,In Progress,2024-08-16 22:06:58.709580,2024-10-27 18:35:43.735139,0.25
4557,8730,Account,Closed,2024-02-27 01:51:51.889902,2024-08-13 16:10:07.874352,0.0
4558,1381,Account,Closed,2024-01-03 08:51:46.140958,,0.0
4559,8916,Other,Closed,2024-02-15 17:33:32.627956,2024-09-01 21:59:34.212949,0.0
4560,4346,Account,Open,2024-02-08 10:54:35.912740,2024-01-30 15:24:34.452929,0.25
4561,6458,Account,In Progress,2024-08-10 13:08:55.779063,2024-07-26 16:29:44.175339,0.5
4562,8048,Product Issue,Open,2024-09-17 20:30:19.397205,2024-01-08 10:43:06.000705,0.25
4563,702,Return,Open,2024-01-24 19:07:29.338700,2024-01-13 22:51:40.420371,0.0
4564,8914,Other,Closed,2024-04-25 04:59:27.317947,2024-06-25 02:36:57.398819,0.0
4565,4677,Product Issue,Closed,2024-07-03 18:46:20.027463,,0.25
4566,7943,Product Issue,Open,2024-07-21 21:07:38.073647,2024-08-01 16:28:35.094681,0.0
4567,4301,Other,In Progress,2024-04-02 13:21:23.654078,2024-05-19 23:57:30.320842,0.0
4568,5573,Shipping,In Progress,2024-03-11 19:13:06.905406,,0.0
4569,3575,Shipping,Open,2024-07-09 22:30:17.528422,2024-01-02 18:23:12.828590,0.75
4570,7081,Account,Closed,2024-05-08 09:55:18.848267,2024-01-13 16:17:10.022160,0.0
4571,5521,Return,Closed,2024-06-08 02:48:50.194651,,0.0
4572,7603,Product Issue,In Progress,2024-05-26 01:28:32.646365,2024-08-09 07:36:51.632375,0.25
4573,1789,Shipping,Open,2024-03-14 09:53:54.988539,2024-05-25 11:21:53.488415,0.0
4574,8864,Other,In Progress,2024-01-11 02:53:45.664189,2024-02-17 15:16:53.073743,0.5
4575,3716,Shipping,In Progress,2024-02-19 00:31:19.554036,2024-03-19 22:54:54.867965,0.25
4576,1232,Shipping,Closed,2024-04-11 07:09:09.543424,2024-07-27 23:08:54.626742,0.0
4577,199,Product Issue,In Progress,2024-06-01 08:31:13.747197,2024-01-31 17:19:02.398997,0.5
4578,5992,Other,In Progress,2024-10-19 18:18:15.491796,,0.5
4579,2044,Return,Open,2024-06-11 17:34:58.019686,,0.0
4580,6046,Shipping,In Progress,2024-02-29 15:14:21.785555,2024-08-19 19:11:41.008410,0.0
4581,7501,Return,In Progress,2024-01-03 13:09:43.511586,,0.0
4582,4462,Shipping,Closed,2024-04-09 12:10:52.089590,2024-03-15 17:16:27.011670,0.25
4583,6290,Product Issue,Closed,2024-01-29 06:00:31.100499,2024-10-07 04:10:53.021328,0.25
4584,4772,Product Issue,Closed,2024-06-19 10:21:20.864444,2024-05-27 03:04:44.208293,0.0
4585,3418,Account,Open,2024-03-20 00:32:53.375921,2024-09-25 20:30:00.852027,0.25
4586,8412,Account,Open,2024-05-17 03:56:34.389247,,0.0
4587,1848,Return,Open,2024-01-22 02:20:40.990081,,0.0
4588,7079,Return,Open,2024-02-06 01:04:54.629345,2024-03-30 02:23:46.862243,0.0
4589,998,Account,Closed,2024-06-12 06:37:56.840469,2024-03-08 18:55:13.418682,0.25
4590,322,Product Issue,Closed,2024-02-17 23:15:26.879443,2024-02-14 23:11:01.663847,0.25
4591,8794,Product Issue,Closed,2024-03-01 12:02:39.008972,,0.25
4592,880,Product Issue,Open,2024-06-28 18:01:18.191654,,0.0
4593,6777,Other,Open,2024-10-11 13:37:32.346348,,0.0
4594,930,Other,Closed,2024-05-27 03:05:44.723271,2024-06-21 22:36:35.131411,0.0
4595,8878,Product Issue,Closed,2024-05-22 08:06:12.884529,2024-08-25 09:17:50.429636,0.0
4596,8984,Shipping,Open,2024-02-15 23:42:57.961627,2024-04-20 03:55:59.949716,0.25
4597,2754,Return,Closed,2024-03-09 16:47:15.967651,2024-06-16 00:36:03.847861,0.25
4598,6976,Shipping,Closed,2024-06-23 09:08:43.047342,2024-07-05 06:05:50.744146,0.25
4599,9754,Product Issue,Open,2024-01-10 12:58:56.863859,2024-07-14 21:13:11.268631,0.0
4600,8727,Product Issue,In Progress,2024-03-13 09:24:14.211011,2024-03-01 21:01:10.920364,0.0
4601,3638,Other,In Progress,2024-06-25 00:31:00.366686,2024-04-06 23:28:54.266861,0.25
4602,6314,Shipping,Open,2024-02-18 06:11:18.368529,2024-07-19 20:19:38.228149,0.25
4603,3415,Shipping,Open,2024-10-13 03:00:14.713912,2024-04-20 20:33:35.921154,0.0
4604,9514,Other,Closed,2024-10-11 11:41:22.914495,2024-01-16 09:13:07.450023,0.0
4605,711,Shipping,In Progress,2024-05-11 07:40:46.424417,,0.0
4606,9856,Shipping,Open,2024-05-17 10:00:04.939255,2024-03-29 01:44:29.475078,0.25
4607,5657,Return,In Progress,2024-09-18 20:15:44.979348,2024-03-18 04:15:35.318325,0.0
4608,8847,Account,In Progress,2024-05-14 14:37:27.510794,2024-06-02 00:26:40.365664,0.25
4609,2218,Other,Closed,2024-06-05 11:28:59.693690,2024-04-16 16:45:54.761559,0.25
4610,2707,Shipping,Open,2024-07-13 18:37:16.013683,2024-10-24 08:46:57.868779,0.0
4611,1920,Product Issue,Open,2024-01-09 06:58:11.212811,,0.25
4612,7560,Return,In Progress,2024-09-23 11:41:56.509496,2024-07-20 07:26:04.195145,0.25
4613,4546,Account,Closed,2024-04-13 21:39:46.085826,,0.0
4614,3143,Return,In Progress,2024-01-17 09:58:21.636852,,0.0
4615,3380,Other,Closed,2024-10-15 23:33:25.250029,,0.25
4616,992,Other,In Progress,2024-03-31 12:14:06.813952,2024-10-13 04:16:22.683795,0.25
4617,7384,Return,In Progress,2024-10-28 11:29:37.428611,2024-01-14 23:56:15.214692,0.0
4618,1322,Other,Open,2024-05-31 13:01:06.764981,2024-04-28 10:05:55.849717,0.25
4619,5105,Shipping,In Progress,2024-09-19 15:29:52.732184,2024-03-20 17:26:15.160191,0.0
4620,5776,Other,In Progress,2024-03-02 21:55:42.111785,,0.25
4621,6035,Shipping,Closed,2024-02-04 08:39:31.586786,2024-02-28 20:17:04.137158,0.75
4622,5694,Account,Open,2024-09-08 10:12:29.993735,2024-05-03 06:33:13.682688,0.0
4623,3753,Return,Closed,2024-08-16 23:12:33.801216,2024-03-12 02:49:51.380833,0.25
4624,2995,Other,Closed,2024-10-06 13:18:08.417893,2024-08-05 01:44:28.673270,0.25
4625,923,Product Issue,Closed,2024-05-20 00:01:08.444558,2024-04-02 20:07:28.823912,0.0
4626,3277,Other,Open,2024-08-02 01:55:03.179634,,0.25
4627,3058,Other,Open,2024-06-23 10:09:15.945668,2024-03-30 13:48:47.474764,0.0
4628,8049,Shipping,Open,2024-07-08 07:01:14.860431,2024-10-18 17:14:05.993429,0.0
4629,5183,Other,In Progress,2024-01-08 14:53:46.913625,2024-05-26 10:51:07.863296,0.0
4630,4525,Product Issue,Closed,2024-05-07 00:59:40.577220,,0.25
4631,5277,Shipping,Closed,2024-01-13 05:32:52.059133,2024-09-22 03:23:09.380973,0.0
4632,2747,Other,In Progress,2024-09-16 17:20:22.136764,,0.25
4633,2541,Return,Open,2024-03-14 08:41:55.241172,2024-02-09 19:21:50.280781,0.25
4634,8672,Return,Open,2024-06-29 12:35:06.331848,2024-09-19 20:16:51.545976,0.0
4635,3662,Other,In Progress,2024-08-01 06:06:29.803855,2024-01-22 01:35:40.581743,0.0
4636,5418,Account,Closed,2024-03-04 13:27:12.599197,2024-06-29 06:26:44.015785,0.0
4637,6038,Other,In Progress,2024-05-13 18:46:20.534129,2024-03-24 15:33:30.297511,0.0
4638,1696,Shipping,Closed,2024-04-04 11:16:56.448159,,0.0
4639,7555,Product Issue,Open,2024-08-22 08:39:52.033372,2024-05-07 05:36:48.500364,0.0
4640,9158,Account,Closed,2024-01-29 02:29:20.491268,2024-06-15 08:26:58.437031,0.0
4641,8899,Return,In Progress,2024-03-02 23:29:34.523027,2024-08-04 16:24:47.543988,0.25
4642,7854,Shipping,Open,2024-05-02 12:28:50.372083,,0.0
4643,7098,Return,Open,2024-09-22 20:03:23.084146,2024-09-25 05:42:57.819389,0.0
4644,423,Shipping,Open,2024-05-15 01:30:38.967830,2024-01-12 20:48:47.524785,0.25
4645,4666,Product Issue,Open,2024-03-11 16:00:43.164644,2024-05-27 21:02:46.053598,0.25
4646,5110,Product Issue,Open,2024-08-26 06:37:37.955554,,0.25
4647,4352,Return,Open,2024-02-25 09:07:31.868401,2024-01-02 03:25:18.601008,0.0
4648,7108,Return,In Progress,2024-10-24 14:45:02.302736,,0.0
4649,6831,Account,Closed,2024-09-28 05:08:41.163599,2024-08-01 07:42:09.669970,0.5
4650,6662,Account,Closed,2024-01-23 16:47:38.905446,,0.0
4651,3174,Return,Open,2024-02-01 04:49:31.576033,2024-07-15 14:38:11.702966,0.0
4652,6342,Product Issue,Closed,2024-07-19 13:15:48.258382,2024-04-14 11:14:35.804701,0.25
4653,4930,Other,Closed,2024-03-23 00:07:05.805768,2024-04-12 22:42:18.132564,0.25
4654,6307,Product Issue,Closed,2024-08-06 19:42:47.351048,2024-04-08 16:25:58.698417,0.25
4655,8161,Return,Closed,2024-07-16 08:20:47.943197,,0.25
4656,2848,Account,Closed,2024-09-22 10:17:14.853066,2024-05-09 10:41:50.279182,0.0
4657,1441,Return,Open,2024-03-22 21:37:18.117302,2024-09-21 15:19:52.363975,0.25
4658,4610,Shipping,In Progress,2024-08-11 07:32:40.321763,2024-04-18 04:24:35.189225,0.25
4659,1725,Shipping,Closed,2024-01-14 22:50:32.894360,2024-06-19 03:03:52.835999,0.25
4660,2704,Product Issue,In Progress,2024-01-30 11:01:54.288461,,0.25
4661,284,Return,Open,2024-09-05 19:27:30.718493,2024-06-16 20:49:53.020530,0.0
4662,1792,Other,In Progress,2024-01-31 05:52:38.825013,2024-02-04 23:21:47.785500,0.0
4663,6975,Return,Open,2024-01-08 06:06:08.753922,2024-05-09 04:13:56.883464,0.0
4664,5538,Shipping,Open,2024-02-22 09:21:55.757890,,0.25
4665,6382,Shipping,In Progress,2024-06-05 12:49:00.851532,,0.25
4666,6793,Other,Open,2024-01-06 04:01:58.623950,2024-05-10 13:49:20.890568,0.0
4667,8661,Product Issue,In Progress,2024-05-26 19:40:40.560585,2024-09-26 17:15:07.798432,0.25
4668,2385,Return,In Progress,2024-03-05 12:48:40.895127,,0.25
4669,3188,Account,In Progress,2024-04-27 01:12:32.114430,2024-07-13 09:11:25.520401,0.25
4670,3316,Shipping,In Progress,2024-03-05 08:30:11.862028,2024-09-24 20:29:52.421165,0.0
4671,6559,Account,Open,2024-08-30 23:13:40.701792,2024-01-18 05:55:26.549674,0.25
4672,9381,Product Issue,Open,2024-08-02 15:42:27.727019,2024-07-09 20:17:04.988069,0.5
4673,4875,Account,In Progress,2024-01-29 11:22:55.577125,2024-06-02 23:54:12.255270,0.0
4674,2312,Account,Open,2024-10-11 20:17:43.759173,2024-02-13 06:48:57.920844,0.0
4675,5679,Other,Closed,2024-05-08 20:46:41.483403,2024-07-03 18:53:56.930614,0.5
4676,2156,Account,In Progress,2024-08-13 02:00:08.308106,2024-07-18 06:09:42.557693,0.0
4677,4733,Other,Closed,2024-09-23 20:22:13.821786,2024-10-26 01:23:32.290648,0.0
4678,9759,Return,Closed,2024-03-31 23:46:22.366141,2024-08-19 03:49:16.049750,0.0
4679,7270,Shipping,In Progress,2024-08-27 07:40:06.660851,2024-06-21 05:57:17.004392,0.0
4680,4025,Shipping,In Progress,2024-07-10 03:28:21.297266,2024-04-20 22:58:15.606784,0.25
4681,2364,Account,Open,2024-01-17 03:15:12.656576,2024-01-26 13:39:23.198228,0.0
4682,5259,Return,Closed,2024-08-22 19:32:09.180846,,0.25
4683,5659,Product Issue,Closed,2024-08-02 13:06:03.713795,2024-04-11 02:38:19.984031,0.25
4684,8724,Return,In Progress,2024-01-25 04:37:28.700125,2024-03-27 14:06:15.324937,0.25
4685,2992,Product Issue,In Progress,2024-07-18 07:32:54.760673,,0.0
4686,3905,Other,Closed,2024-01-27 17:21:26.264716,2024-03-31 03:45:34.444468,0.0
4687,2039,Account,In Progress,2024-09-13 02:59:49.560225,,0.0
4688,20,Other,In Progress,2024-02-13 22:06:35.126035,2024-08-31 21:36:12.837957,0.0
4689,53,Return,Open,2024-07-25 21:40:35.947566,2024-08-29 01:40:07.657963,0.25
4690,1893,Product Issue,In Progress,2024-02-26 20:56:17.482852,2024-05-05 00:12:25.135350,0.25
4691,9005,Return,Closed,2024-09-12 16:21:37.938470,2024-10-02 14:22:13.131935,0.25
4692,7464,Return,Closed,2024-06-25 01:45:31.909934,,0.25
4693,7391,Product Issue,Closed,2024-04-26 22:41:42.872795,2024-02-23 07:31:40.882889,0.0
4694,182,Shipping,Open,2024-01-24 01:43:14.659456,2024-05-11 10:59:44.480496,0.25
4695,1564,Account,Open,2024-08-13 23:10:28.055468,2024-08-12 08:37:20.652737,0.0
4696,5407,Return,Closed,2024-06-03 18:14:12.483851,2024-05-13 17:31:41.965430,0.25
